model,model_key,layer,iteration_type,iteration,loss,js_divergence,total_variation_distance,negative_log_likelihood,target_support_probability,mode_coverage,entropy,grad_norm,step_time_s,epoch_time_s
Repeated CNOT,CNOT,2,step,50,0.37738255009833793,0.06842193349927043,0.17490341583683308,2.0014363053815054,0.8268054091478609,6.0,2.2930000677576654,0.08015578234769985,0.07118630409240723,
Repeated CNOT,CNOT,2,step,51,0.3764843019320452,0.06784999509241924,0.1743950355844342,1.9994303670693616,0.8279531585860674,6.0,2.289928223763334,0.09318817944276923,0.07831168174743652,
Repeated CNOT,CNOT,2,step,52,0.3752650529080602,0.06710615034071027,0.17254583268939455,1.9968774062192014,0.8294489873168588,6.0,2.28846794865476,0.08983739885949933,0.06853079795837402,
Repeated CNOT,CNOT,2,step,53,0.37413137853323125,0.06645379002589885,0.1698376275439259,1.994571380867574,0.8306171528620462,6.0,2.2888556203751778,0.06981929907864874,0.047948598861694336,
Repeated CNOT,CNOT,2,step,54,0.37352009857453966,0.06609441174371256,0.16889745743206774,1.993205426394825,0.8311025425679324,6.0,2.290144203085042,0.04365601861860036,0.06115579605102539,
Repeated CNOT,CNOT,2,step,55,0.3731730533256724,0.06575302109169653,0.17062932008091455,1.9925904415328677,0.8328137798602522,6.0,2.285314348405417,0.07264524725150129,0.06295967102050781,
Repeated CNOT,CNOT,2,step,56,0.37293062892813156,0.06549831485061713,0.17282345921960118,1.9919409407768958,0.8337780064419977,6.0,2.2823207720924734,0.06859141208249081,0.053986549377441406,
Repeated CNOT,CNOT,2,step,57,0.3723127209218788,0.06513129288583713,0.1719172322590467,1.9905704428205955,0.8343293129580549,6.0,2.2812713577131447,0.08425826928126687,0.043672800064086914,
Repeated CNOT,CNOT,2,step,58,0.37142342631774367,0.06467771481133987,0.16876232720429868,1.9887173009745926,0.8346808898704002,6.0,2.2813900993971785,0.07859262200484655,0.04071474075317383,
Repeated CNOT,CNOT,2,step,59,0.3706907249441562,0.06425661895823868,0.1677000641477531,1.9869940185235326,0.8349843878141842,6.0,2.281290194937094,0.05818459658416336,0.04535341262817383,
Repeated CNOT,CNOT,2,step,60,0.36980158526755047,0.06366606976015862,0.1664649415560703,1.9854151228639223,0.8369303407055537,6.0,2.2751172550269088,0.07083806183984064,0.043419599533081055,
Repeated CNOT,CNOT,2,step,61,0.3691331823190054,0.06317369747551449,0.16688212367186944,1.984102524399316,0.8385373562604288,6.0,2.269623371862238,0.04244891659539052,0.046407461166381836,
Repeated CNOT,CNOT,2,step,62,0.36835594258115245,0.06268625852235662,0.16536588166217225,1.9826759331712482,0.8398450963357847,6.0,2.265525468126649,0.05126295038534542,0.05112004280090332,
Repeated CNOT,CNOT,2,step,63,0.3674542753260236,0.062184605374490755,0.1620965578432763,1.98109894706246,0.8409466733285869,6.0,2.2630189365042606,0.052552379263703985,0.07983112335205078,
Repeated CNOT,CNOT,2,step,64,0.36666274693057344,0.0617343307371401,0.159611695507838,1.9796522094536095,0.8418520494221485,6.0,2.261907251331797,0.045259877281229086,0.07627177238464355,
Repeated CNOT,CNOT,2,step,65,0.3658611128632634,0.061185861052424725,0.15863484171410752,1.978290064834222,0.8437446246268749,6.0,2.25778785410591,0.07024128239987996,0.08011031150817871,
Repeated CNOT,CNOT,2,step,66,0.3652446953216085,0.060776292089868046,0.1579822663191982,1.9771285994385364,0.8448977945221388,6.0,2.255760134845004,0.03710801620533269,0.07842516899108887,
Repeated CNOT,CNOT,2,step,67,0.36462011196611654,0.060437520737064064,0.15593886235188784,1.9759043207430542,0.845391138067503,6.0,2.2553568231468413,0.04633054489408308,0.07379746437072754,
Repeated CNOT,CNOT,2,step,68,0.3639892044354423,0.06009165276626791,0.154225808020301,1.9745750751210625,0.845774191979699,6.0,2.254869142748531,0.04495687703446594,0.0721580982208252,
Repeated CNOT,CNOT,2,step,69,0.3632455351932498,0.05959539343015245,0.1536627611947604,1.9731133580223956,0.8471859078459711,6.0,2.25089735425625,0.05941533134697154,0.06693267822265625,
Repeated CNOT,CNOT,2,step,70,0.36253927102817674,0.059141577856670666,0.15281128367483865,1.971714193251761,0.8483539034852744,6.0,2.247918420452682,0.039762264148810615,0.06555294990539551,
Repeated CNOT,CNOT,2,step,71,0.3619487018089606,0.05877399967140774,0.15214148672779004,1.970450852007756,0.8490468951722306,6.0,2.246683915249996,0.03596407667272256,0.061247825622558594,
Repeated CNOT,CNOT,2,step,72,0.36132775077198975,0.05835379666780032,0.1517102725060237,1.9692562698592548,0.8503145306035906,6.0,2.244064189419524,0.042716520017298296,0.06373476982116699,
Repeated CNOT,CNOT,2,step,73,0.36085868239549285,0.057927297369659576,0.1539897107890265,1.9682126632425463,0.851930379245711,6.0,2.2406638149365956,0.037348469388467254,0.06216096878051758,
Repeated CNOT,CNOT,2,step,74,0.36026860007607564,0.057557860699782,0.1529290955821258,1.9670952306479155,0.8528866026799956,6.0,2.239194854438632,0.045512136172568995,0.0532534122467041,
Repeated CNOT,CNOT,2,step,75,0.35967783019899835,0.057237372225814806,0.15102910648608492,1.965926684325862,0.8533148828713764,6.0,2.238969376323253,0.04499873369838069,0.05327320098876953,
Repeated CNOT,CNOT,2,step,76,0.3591646784863573,0.056897674771487605,0.1508229995726491,1.9648390249082484,0.854086593665238,6.0,2.237537219121819,0.03411946421738412,0.05385255813598633,
Repeated CNOT,CNOT,2,step,77,0.35857678261016407,0.05651691512543737,0.15008675468617932,1.9637035316694513,0.8551279020966165,6.0,2.2354136668934537,0.036970922390135746,0.05279207229614258,
Repeated CNOT,CNOT,2,step,78,0.35800235934238367,0.05615178997033891,0.149024069804632,1.9626624392120877,0.8562345652821461,6.0,2.2332842334543574,0.030451395659590517,0.05488920211791992,
Repeated CNOT,CNOT,2,step,79,0.3575743067588412,0.055831838948167505,0.14949351963140167,1.9617852788606909,0.8572830569126552,6.0,2.2312498277620474,0.024780613275561254,0.05252885818481445,
Repeated CNOT,CNOT,2,step,80,0.35697245874140576,0.055495675954918194,0.1475424616563883,1.9606643980244542,0.8579470183726189,6.0,2.2294559281265722,0.061416145418621546,0.05209755897521973,
Repeated CNOT,CNOT,2,step,81,0.3564862913119518,0.05517230683401157,0.1471384853369603,1.9597137347406148,0.8588174227656753,6.0,2.2266851721625844,0.024166724729515004,0.05243206024169922,
Repeated CNOT,CNOT,2,step,82,0.35598313820325383,0.054831342963363255,0.1465624288719309,1.9588244919752933,0.8599496437946561,6.0,2.2232532015677506,0.029219656260522944,0.051664113998413086,
Repeated CNOT,CNOT,2,step,83,0.3554251521597147,0.05445498592030615,0.14574616591401118,1.9578857196247197,0.8612937258189792,6.0,2.219620332625409,0.0327010099903528,0.054841041564941406,
Repeated CNOT,CNOT,2,step,84,0.3548699971715618,0.05407673688327225,0.14499419119281287,1.9569570048576594,0.8626940963860795,6.0,2.2161273238714942,0.028161221399681382,0.04960203170776367,
Repeated CNOT,CNOT,2,step,85,0.3543405732725372,0.05373002601236092,0.14430109954213305,1.9559699485537974,0.8636937822789273,6.0,2.21320364436339,0.04345648592964356,0.04787468910217285,
Repeated CNOT,CNOT,2,step,86,0.3537999794670525,0.05338090644567721,0.14357818825928148,1.9549344240560749,0.864645233331427,6.0,2.210771489847272,0.024179485738214775,0.05604672431945801,
Repeated CNOT,CNOT,2,step,87,0.3532476862494838,0.05302503976161455,0.14298693343129926,1.9538219987753622,0.865528955546638,6.0,2.208879931657737,0.024904126728660676,0.05062985420227051,
Repeated CNOT,CNOT,2,step,88,0.352676878692312,0.052688100798625216,0.1419060760734321,1.9526231606001012,0.8660654048767733,6.0,2.2074628916974026,0.044365898165162225,0.0509490966796875,
Repeated CNOT,CNOT,2,step,89,0.352099242987518,0.05234503965251924,0.14086838902858367,1.951405225890464,0.8666376649703976,6.0,2.206332164237616,0.027491534438967763,0.04738616943359375,
Repeated CNOT,CNOT,2,step,90,0.35148357675593994,0.05198645492408132,0.13945287967350084,1.9501631856545572,0.8673008737326566,6.0,2.2052683492396117,0.029024221507892314,0.047567129135131836,
Repeated CNOT,CNOT,2,step,91,0.35086246831617257,0.05162577936878797,0.1377920897641418,1.9489805630611834,0.8680890398630468,6.0,2.203772651736325,0.025727857556858875,0.049375057220458984,
Repeated CNOT,CNOT,2,step,92,0.3503156722421484,0.05125611363069209,0.13763448852517396,1.9478522279013175,0.8690398339246335,6.0,2.201342318381595,0.024616092053621863,0.050968170166015625,
Repeated CNOT,CNOT,2,step,93,0.3495725554207878,0.05084846616375588,0.13474045742187654,1.9465804425729205,0.8699840402768805,6.0,2.1978109944220083,0.056509263395095655,0.052778005599975586,
Repeated CNOT,CNOT,2,step,94,0.348939929741235,0.05046572747000161,0.13312170677592833,1.9454541128829133,0.8710106405220376,6.0,2.194057313053225,0.026349053237252985,0.05524086952209473,
Repeated CNOT,CNOT,2,step,95,0.3482510399154053,0.05006208252110685,0.13102229074685517,1.9442522857130382,0.8720835911315705,6.0,2.1908028216393776,0.03264466195248805,0.049582719802856445,
Repeated CNOT,CNOT,2,step,96,0.3474994258376925,0.049633370922567026,0.1285082648179352,1.9429376111615249,0.8731699293575552,6.0,2.188166200125784,0.033658136618251636,0.05629134178161621,
Repeated CNOT,CNOT,2,step,97,0.3469254714332638,0.049223957918317185,0.1289589388173708,1.9416904438271874,0.8742443069086024,6.0,2.1856760682293572,0.028213322498010562,0.05640244483947754,
Repeated CNOT,CNOT,2,step,98,0.34620320594408754,0.048805938843790156,0.12679756935756797,1.9403825908827934,0.875236249983804,6.0,2.1826193265444522,0.05236222047739765,0.05691862106323242,
Repeated CNOT,CNOT,2,step,99,0.34556244601663577,0.04841980245817197,0.1249340105038925,1.9393062868884614,0.8763851092233925,6.0,2.178132576690898,0.044318222579299286,0.05669450759887695,
Repeated CNOT,CNOT,2,step,100,0.34475928863156946,0.047937771871275583,0.12274887214679356,1.9378938210196948,0.8777282170845346,6.0,2.1744042447686898,0.07096341196729793,0.04794120788574219,
Repeated CNOT,CNOT,2,step,101,0.34423910774212874,0.04746760753535467,0.12578147139886842,1.9365495109122044,0.8791237508375442,6.0,2.1709145702680424,0.06146681157266102,0.052716732025146484,
Repeated CNOT,CNOT,2,step,102,0.34364514557544285,0.04705689066528717,0.1257268514746572,1.9353460822428188,0.8802649392150443,6.0,2.167138657774076,0.06315213559005074,0.051195383071899414,
Repeated CNOT,CNOT,2,step,103,0.34275020436900383,0.046642939875382275,0.12002844160505002,1.9340389494224604,0.8812052959444489,6.0,2.163466817873666,0.06718878643840447,0.05587577819824219,
Repeated CNOT,CNOT,2,step,104,0.34245764323964495,0.04642528756698887,0.12018701791924001,1.933486698511294,0.8819742755508037,6.0,2.159787848688311,0.03349965155239722,0.05229902267456055,
Repeated CNOT,CNOT,2,step,105,0.34160559833609416,0.04595074168649638,0.11718744831266883,1.9319698948930957,0.8830504470583115,6.0,2.15723369459041,0.09517879082501807,0.054804325103759766,
Repeated CNOT,CNOT,2,step,106,0.34120626563574524,0.045525543794612204,0.12165478403293523,1.9306532175965754,0.8841173091159047,6.0,2.15491030830378,0.07756179599910924,0.05188131332397461,
Repeated CNOT,CNOT,2,step,107,0.34081260015563375,0.04520376299769997,0.12280440355684406,1.929790779867277,0.8851775340453155,6.0,2.151457411856901,0.06275873909071342,0.051206111907958984,
Repeated CNOT,CNOT,2,step,108,0.3398337037756621,0.04474693400279196,0.11624957013781066,1.9284952751065307,0.8864932364231048,6.0,2.1471285370317146,0.07828228198779646,0.05314278602600098,
Repeated CNOT,CNOT,2,step,109,0.33971251114482576,0.04460947176234971,0.11693942371185409,1.9283737879792224,0.8874350591230015,6.0,2.1432948725192,0.04093123746204767,0.056089162826538086,
Repeated CNOT,CNOT,2,step,110,0.33881408246620276,0.044146308357980446,0.113154082773796,1.9267337997968834,0.8881900044323006,6.0,2.1424217467468183,0.12377150003843723,0.05692768096923828,
Repeated CNOT,CNOT,2,step,111,0.3384856164420586,0.043761777135265516,0.11821842375935689,1.9254194541255019,0.8889381800383238,6.0,2.1412177647421347,0.07983052867660584,0.0504300594329834,
Repeated CNOT,CNOT,2,step,112,0.33813431178238396,0.04345658834268883,0.1198189743853789,1.9245784981361744,0.8899302764514374,6.0,2.138363135687751,0.0729218729498,0.04964470863342285,
Repeated CNOT,CNOT,2,step,113,0.3371218829554355,0.042977667022338746,0.11300390488939563,1.923293471257513,0.8914443941448253,6.0,2.133852853032779,0.08558997110853896,0.050132036209106445,
Repeated CNOT,CNOT,2,step,114,0.33702215372070154,0.04282254355050899,0.1149313698287926,1.9230202778583527,0.8922364490075859,6.0,2.1315486613384067,0.036767593717601965,0.049334049224853516,
Repeated CNOT,CNOT,2,step,115,0.3360713863738157,0.0423944900234862,0.10943922475360929,1.9213662340843267,0.8926769041395173,6.0,2.1321426339689786,0.12160841884204725,0.04960227012634277,
Repeated CNOT,CNOT,2,step,116,0.3361391843503784,0.0422543439911077,0.11599553431560378,1.9205670909566033,0.8923783820414595,6.0,2.1344721524867736,0.0861470736607096,0.04972100257873535,
Repeated CNOT,CNOT,2,step,117,0.3356624484422378,0.04194483995477255,0.1156646358400323,1.919562511303091,0.8930739054308146,6.0,2.1331631645094844,0.1047077202677477,0.04878497123718262,
Repeated CNOT,CNOT,2,step,118,0.3344196743307834,0.04139240978710711,0.1062731897187261,1.9180907003849332,0.8948592353322398,6.0,2.128199443332594,0.10584865961806712,0.05336761474609375,
Repeated CNOT,CNOT,2,step,119,0.3345555723830396,0.04122575208247105,0.11309885765565848,1.9178325161185714,0.8958009466808823,6.0,2.1254048831619716,0.042594128407453205,0.053459882736206055,
Repeated CNOT,CNOT,2,step,120,0.33353136288780216,0.04077368455500882,0.106640173251285,1.9161711311348606,0.896402387971504,6.0,2.1255355705199013,0.12382905512162212,0.05388140678405762,
Repeated CNOT,CNOT,2,step,121,0.3336028189514673,0.04070779843221094,0.11099507808735228,1.9156351107659249,0.8959581947474209,6.0,2.1285991068676258,0.07002300256829318,0.053893327713012695,
Repeated CNOT,CNOT,2,step,122,0.33298870367225286,0.040359743015402245,0.10907091430049354,1.9145027662788399,0.8967263483539839,6.0,2.127823129539324,0.11945375393910751,0.05327582359313965,
Repeated CNOT,CNOT,2,step,123,0.33220286745614647,0.03978746957825498,0.10873130132051456,1.9131922187457717,0.8990352300283146,6.0,2.121447473574964,0.102151742496139,0.053923606872558594,
Repeated CNOT,CNOT,2,step,124,0.3319705547041864,0.03947685464808581,0.1120267218491521,1.91261575975762,0.9005676228630082,6.0,2.1172810659235592,0.0877776789467588,0.05289793014526367,
Repeated CNOT,CNOT,2,step,125,0.33115188468667084,0.03908785017474107,0.10742160920863683,1.9112863603433194,0.9012567447881656,6.0,2.1169603824397485,0.10811753348221846,0.05791902542114258,
Repeated CNOT,CNOT,2,step,126,0.330987438016733,0.0389369374465512,0.1088877145026932,1.9107074323003146,0.9014283918855823,6.0,2.1178375674500494,0.02602272274755468,0.05723452568054199,
Repeated CNOT,CNOT,2,step,127,0.33034268378266746,0.038571718112535305,0.10682355562763177,1.909531919258337,0.9022538019312399,6.0,2.116738558703407,0.08563763524143267,0.0548710823059082,
Repeated CNOT,CNOT,2,step,128,0.32997432248302894,0.038228829929171884,0.10891887310412912,1.9086636593243376,0.90349409076244,6.0,2.1137533594612172,0.0670436512665771,0.05856895446777344,
Repeated CNOT,CNOT,2,step,129,0.32955823974275156,0.03795583132004895,0.10856582520499919,1.9078274477496844,0.904190905119989,6.0,2.11274746190142,0.07862153706882512,0.05780148506164551,
Repeated CNOT,CNOT,2,step,130,0.3289542161155732,0.037679651868350726,0.10532168793827365,1.906723199002059,0.9043956425658943,6.0,2.1138253533356357,0.08606062599147628,0.05882692337036133,
Repeated CNOT,CNOT,2,step,131,0.32891578961741685,0.0375400351470049,0.10853344675711481,1.9063272142170415,0.9048464013107934,6.0,2.1133373200520293,0.02611698421229913,0.056468963623046875,
Repeated CNOT,CNOT,2,step,132,0.32820561900546247,0.03711018032716962,0.10621706665748656,1.9052305689694569,0.9063164110629077,6.0,2.1098492488168876,0.0870331844237079,0.06778550148010254,
Repeated CNOT,CNOT,2,step,133,0.3279821001417517,0.036823048605434505,0.10874677130313617,1.9048114198077362,0.9078699973057391,6.0,2.105529420532207,0.06291180386920728,0.05815768241882324,
Repeated CNOT,CNOT,2,step,134,0.32758879229503984,0.03657694847793751,0.10814041769239262,1.9040321528832178,0.9084249327821953,6.0,2.105087024702162,0.08985210658034234,0.05452871322631836,
Repeated CNOT,CNOT,2,step,135,0.3270059151635441,0.03635289243822487,0.10427781101309526,1.9029275478310965,0.9082261715926455,6.0,2.107460221534449,0.08949224681074278,0.0557398796081543,
Repeated CNOT,CNOT,2,step,136,0.3267971569527817,0.03616203203127421,0.10575467077910777,1.9023159425503475,0.9086731670242829,6.0,2.106854678651254,0.057662154604523695,0.05122256278991699,
Repeated CNOT,CNOT,2,step,137,0.32625294033678,0.03579936315853471,0.10453031936500516,1.9015137413999668,0.910103955615552,6.0,2.102799158560825,0.07066485353554532,0.06601929664611816,
Repeated CNOT,CNOT,2,step,138,0.326001502573834,0.03556371512483081,0.10510642513087697,1.9012164412830626,0.9114381773505346,6.0,2.098656575066254,0.02552543920172878,0.05378913879394531,
Repeated CNOT,CNOT,2,step,139,0.3256496659007303,0.03531925338888885,0.10469523478813263,1.900637671816232,0.9123538002861884,6.0,2.0963916959208513,0.0504971655947682,0.05153465270996094,
Repeated CNOT,CNOT,2,step,140,0.3253275586412654,0.03507739558430247,0.105508612761416,1.8998315494592812,0.9128836529252851,6.0,2.0958003100833515,0.046311112442230594,0.05061149597167969,
Repeated CNOT,CNOT,2,step,141,0.3250227079272015,0.03489429531602255,0.10486451636773576,1.8992345786186147,0.9132681933165165,6.0,2.095677414076662,0.04322743130091884,0.054025888442993164,
Repeated CNOT,CNOT,2,step,142,0.3247465023967447,0.03474945217983076,0.10323311550055578,1.898902629612574,0.9137696930756111,6.0,2.094772327372088,0.04380550014627387,0.0514373779296875,
Repeated CNOT,CNOT,2,step,143,0.3244752865073092,0.03455226869944085,0.10309492753196223,1.898455142875135,0.9145274144515643,6.0,2.092624171579904,0.04233630762859316,0.05064821243286133,
Repeated CNOT,CNOT,2,step,144,0.3241352746530044,0.0343035472636224,0.10324531680670468,1.8977964103269787,0.9153649868242459,6.0,2.0901087910389737,0.04510262987132082,0.049390554428100586,
Repeated CNOT,CNOT,2,step,145,0.3238994682008041,0.034137302505640184,0.10313112684949607,1.897370729017928,0.9159223787073292,6.0,2.0884827006592053,0.031646011314572495,0.053598642349243164,
Repeated CNOT,CNOT,2,step,146,0.3236758023174917,0.03401739872617841,0.10219915042409901,1.8969896404673887,0.916152813574576,6.0,2.0881385371652117,0.035658036105198056,0.04959464073181152,
Repeated CNOT,CNOT,2,step,147,0.323407916961138,0.03387335487723299,0.10163117294879817,1.8963533562431008,0.9161745592754063,6.0,2.088736618816233,0.03995732854406332,0.05085325241088867,
Repeated CNOT,CNOT,2,step,148,0.3232087652559168,0.0337460164548456,0.10193696236197597,1.8957726712198162,0.9162012875732214,6.0,2.0891932487616662,0.029238894049430014,0.053236961364746094,
Repeated CNOT,CNOT,2,step,149,0.32294371483934525,0.03360224362759373,0.10080405550225696,1.895341789577591,0.9165529231806429,6.0,2.0883626268788738,0.047669641130165405,0.047287940979003906,
Repeated CNOT,CNOT,2,step,150,0.32271514799303125,0.03343560313002634,0.10061113763984794,1.8949932532067502,0.9172461436889383,6.0,2.0861388663008293,0.0185824499085891,0.05226874351501465,
Repeated CNOT,CNOT,3,step,1,0.8618685687614304,0.3493967730367741,0.644227528732862,3.201736128586755,0.35577247126713796,6.0,2.4963804381768187,1.0507872436067758,0.09330129623413086,
Repeated CNOT,CNOT,3,step,2,0.7966224144003303,0.3128217219890791,0.6240178184129428,3.017332009937361,0.42386751152161095,6.0,2.4867256115093292,0.5682774394916897,0.10028505325317383,
Repeated CNOT,CNOT,3,step,3,0.7649755749560937,0.29678042988920417,0.6121670284681908,2.9172452909565334,0.4411720128439141,6.0,2.487022795271556,0.4418467009480078,0.09321856498718262,
Repeated CNOT,CNOT,3,step,4,0.7299007374778392,0.2805343378885695,0.5764363559035078,2.8036305452939625,0.4367074024395584,6.0,2.6025304096720965,0.4706422995252483,0.09605669975280762,
Repeated CNOT,CNOT,3,step,5,0.7059087057705723,0.26916130332319343,0.5719841016767525,2.7209879824236096,0.4280158983232476,6.0,2.7031217876382536,0.3491865271629757,0.08883929252624512,
Repeated CNOT,CNOT,3,step,6,0.6919510060547891,0.26185136253612284,0.5696796686233057,2.677437733916673,0.43032033137669423,6.0,2.721168787127497,0.1827233115644024,0.08328032493591309,
Repeated CNOT,CNOT,3,step,7,0.6710836306080962,0.24957208789379864,0.5498641141137154,2.6267889133907447,0.4501358858862846,6.0,2.7110449179694305,0.2652005295154739,0.09198498725891113,
Repeated CNOT,CNOT,3,step,8,0.6428861305766582,0.2324715928887796,0.5175270752677236,2.56358789282995,0.48247292473227643,6.0,2.690184038067714,0.2799233894908015,0.08635234832763672,
Repeated CNOT,CNOT,3,step,9,0.6130545832658051,0.2141209005775372,0.4799567942193698,2.49957228651533,0.5200432057806302,6.0,2.652375532528443,0.24080362419562085,0.08778882026672363,
Repeated CNOT,CNOT,3,step,10,0.5814245913801964,0.194744592906321,0.44134107121706745,2.4307529660868137,0.5586589287829326,6.0,2.6097465101788004,0.2537521275483919,0.0950932502746582,
Repeated CNOT,CNOT,3,step,11,0.5496925261775164,0.1752885334721534,0.4028481204492736,2.361743911219329,0.5971518795507263,6.0,2.5632411167833027,0.2740837448821253,0.09850621223449707,
Repeated CNOT,CNOT,3,step,12,0.5291573394046053,0.1619079472985246,0.37351808226668154,2.323823253284978,0.6349077043840642,6.0,2.463889008681326,0.26130030173038776,0.1049184799194336,
Repeated CNOT,CNOT,3,step,13,0.5282341680714318,0.15899664928175805,0.39363407261339745,2.3303721010600253,0.6638627306085286,6.0,2.3446098055111424,0.29718320322015734,0.0941164493560791,
Repeated CNOT,CNOT,3,step,14,0.5082366373624985,0.14669544249152044,0.3637147162368459,2.2890363937275717,0.6906598848250658,6.0,2.3101995981861148,0.6027159560164791,0.09870505332946777,
Repeated CNOT,CNOT,3,step,15,0.48945678079790506,0.13588172151909167,0.3377270188475482,2.244591388909573,0.70408143044427,6.0,2.352109344600258,0.5145333798067699,0.10509920120239258,
Repeated CNOT,CNOT,3,step,16,0.48761642207231787,0.13502559462559893,0.3438072426438373,2.236003102096847,0.701594576682349,6.0,2.3968708011636797,0.23493454832177854,0.11323738098144531,
Repeated CNOT,CNOT,3,step,17,0.48588871824154223,0.13347055438785643,0.3484694145211981,2.2332979541841724,0.7106662681327606,6.0,2.384338127893267,0.35632961121067874,0.10128116607666016,
Repeated CNOT,CNOT,3,step,18,0.47793868748300944,0.127622691613355,0.3448920460396203,2.220475957117823,0.7337823647472479,6.0,2.3351678014952446,0.4013120054811584,0.11993718147277832,
Repeated CNOT,CNOT,3,step,19,0.46960662453687824,0.12155947229646243,0.34561693779993646,2.2051087023361267,0.7548342587367406,6.0,2.2892351616707893,0.31572746076493746,0.10876941680908203,
Repeated CNOT,CNOT,3,step,20,0.46489724123776355,0.11827808438302216,0.34151620021584916,2.196955645626326,0.7654004355295007,6.0,2.257654026882811,0.2515518520695693,0.10790371894836426,
Repeated CNOT,CNOT,3,step,21,0.4638486292965502,0.11750833251243258,0.33672196072421934,2.1966946583193776,0.7680085640485382,6.0,2.241023324941146,0.22744175190906898,0.12932229042053223,
Repeated CNOT,CNOT,3,step,22,0.4607044779805698,0.1154670166690489,0.332372200261263,2.1907923419897184,0.772822126626362,6.0,2.224486963223859,0.27217731581046833,0.12674999237060547,
Repeated CNOT,CNOT,3,step,23,0.4529760920007347,0.11087270299916369,0.32626017096460413,2.1719358696889386,0.7798611811802416,6.0,2.2145879486577456,0.29541700661689024,0.11933684349060059,
Repeated CNOT,CNOT,3,step,24,0.4450081134796239,0.10666853984536348,0.31552655935524165,2.1504216377766556,0.7798078458949,6.0,2.2311722194933554,0.24935752122973767,0.12079620361328125,
Repeated CNOT,CNOT,3,step,25,0.44071426632709226,0.10501572266248807,0.30106563930878244,2.1376350779944335,0.7721982601602436,6.0,2.266598922690998,0.17834112630115695,0.11528825759887695,
Repeated CNOT,CNOT,3,step,26,0.43846405487650825,0.10432966558608678,0.2888624403797234,2.131275115142902,0.7676691424594707,6.0,2.2896769428485753,0.19643388504245707,0.10727715492248535,
Repeated CNOT,CNOT,3,step,27,0.4331765329661954,0.10097919428628292,0.2844523871035489,2.1198314621649,0.7758580845531562,6.0,2.2839587164763455,0.2839659399035956,0.10697078704833984,
Repeated CNOT,CNOT,3,step,28,0.4240368198483607,0.09444990716786475,0.2883981885171599,2.1011133550309196,0.7965877417496764,6.0,2.250291945662474,0.3019634205511927,0.09274840354919434,
Repeated CNOT,CNOT,3,step,29,0.41648006018537254,0.0888475743290522,0.29335892687578136,2.086430263416875,0.8175136233009623,6.0,2.2047017529912556,0.21123021146274065,0.09086918830871582,
Repeated CNOT,CNOT,3,step,30,0.40902015775070016,0.08423460262388165,0.2843090718345858,2.0704673435672616,0.8272848537700567,6.0,2.1849355931493566,0.23960562002171792,0.09084796905517578,
Repeated CNOT,CNOT,3,step,31,0.3991333957655911,0.07915992491231467,0.25785341294881575,2.047205334705571,0.8255337673120486,6.0,2.2049677227711935,0.281643656922977,0.09041857719421387,
Repeated CNOT,CNOT,3,step,32,0.3901347502530116,0.07464534075633555,0.23043257482496526,2.026451871702852,0.8238813447525027,6.0,2.221243971179629,0.22080812150248452,0.08325529098510742,
Repeated CNOT,CNOT,3,step,33,0.38290855278507474,0.07030298414477562,0.21761412807822025,2.0114990815759204,0.8321316835502909,6.0,2.2139753362194035,0.2508575023705402,0.07874178886413574,
Repeated CNOT,CNOT,3,step,34,0.3753624777817793,0.06548782705516086,0.20728933802833377,1.996734558834678,0.8452395170998586,6.0,2.200981778872854,0.27654358729247674,0.07973027229309082,
Repeated CNOT,CNOT,3,step,35,0.3641648675285431,0.0585545858289714,0.19394864278202611,1.9727523304031362,0.8580095679312508,6.0,2.185560419810325,0.30001486189013066,0.07782173156738281,
Repeated CNOT,CNOT,3,step,36,0.3536952036669699,0.05209303737833577,0.17346986719797539,1.9528578195249024,0.8736923906495796,6.0,2.1733078113224042,0.27234675523433993,0.07216954231262207,
Repeated CNOT,CNOT,3,step,37,0.34545065585832235,0.046870768450032796,0.15684343658032218,1.9382514371951567,0.8890116966278525,6.0,2.1464168789675284,0.26419249323880334,0.06850028038024902,
Repeated CNOT,CNOT,3,step,38,0.33863092717039023,0.04357877877794997,0.12972008661364226,1.9237742937450535,0.8879575994381557,6.0,2.1699838143668133,0.3687770364342741,0.07597231864929199,
Repeated CNOT,CNOT,3,step,39,0.3398412237822897,0.04099648523346271,0.18376168579287994,1.9310443617278865,0.92336754754462,6.0,2.03386525441572,0.6377547775280336,0.07962751388549805,
Repeated CNOT,CNOT,3,step,40,0.34298392259326044,0.045560067206282806,0.15199652657460225,1.9321601937216502,0.888411495390377,6.0,2.150590187406971,1.2800283496298719,0.07986617088317871,
Repeated CNOT,CNOT,3,step,41,0.320107313091029,0.030156296523997837,0.13470919514075447,1.8881037120666235,0.9332224395169766,6.0,2.02666690660966,1.9779888561553443,0.07430696487426758,
Repeated CNOT,CNOT,3,step,42,0.32002930342048563,0.02938497191400364,0.1466885868211404,1.8887326811028335,0.9411339848656823,6.0,1.9939949260857759,0.47081386311537343,0.07409191131591797,
Repeated CNOT,CNOT,3,step,43,0.3295320663079172,0.03750739732302004,0.123619278880792,1.9056247002723836,0.9044864149692764,6.0,2.082836451383204,1.0498573421020014,0.07622551918029785,
Repeated CNOT,CNOT,3,step,44,0.30733981038325203,0.02241580461460669,0.10534223995318653,1.8643792918065736,0.9519179857830347,6.0,1.9644278124255514,2.28445205404558,0.08723807334899902,
