model,model_key,layer,epoch,train_loss,test_loss,train_accuracy,test_accuracy,epoch_time_s
CNOT-chain,CNOT,3,25,0.002602906069452209,0.051017098128795624,1.0,0.9666666388511658,0.8868277072906494
CNOT-chain,CNOT,3,26,0.002329341190800603,0.04981054365634918,1.0,0.9666666388511658,0.8872370719909668
CNOT-chain,CNOT,3,27,0.002121777619634356,0.04413266479969025,1.0,0.9666666388511658,0.8667092323303223
CNOT-chain,CNOT,3,28,0.0019482176518067717,0.0404009185731411,1.0,0.9666666388511658,0.9850554466247559
CNOT-chain,CNOT,3,29,0.001803204244268792,0.03949447348713875,1.0,0.9666666388511658,0.8954005241394043
CNOT-chain,CNOT,3,30,0.0016732911246695689,0.035468827933073044,1.0,0.9666666388511658,0.8063154220581055
CNOT-chain,CNOT,3,31,0.0015575905613202069,0.03567983955144882,1.0,0.9666666388511658,0.8058609962463379
CNOT-chain,CNOT,3,32,0.0014548403119468796,0.03459298238158226,1.0,0.9666666388511658,0.8635761737823486
CNOT-chain,CNOT,3,33,0.0013880590575614145,0.030691487714648247,1.0,0.9666666388511658,0.8145654201507568
CNOT-chain,CNOT,3,34,0.001297581654840282,0.03137899935245514,1.0,0.9666666388511658,0.7909064292907715
CNOT-chain,CNOT,3,35,0.0012210580869577825,0.0287946704775095,1.0,0.9666666388511658,0.7978403568267822
CNOT-chain,CNOT,3,36,0.0011568076559342444,0.028876235708594322,1.0,0.9666666388511658,0.7929282188415527
CNOT-chain,CNOT,3,37,0.0010913177667784373,0.0269611906260252,1.0,1.0,0.7833526134490967
CNOT-chain,CNOT,3,38,0.0010399617154949478,0.026279916986823082,1.0,1.0,0.8141970634460449
CNOT-chain,CNOT,3,39,0.0009921705824256475,0.02476305328309536,1.0,1.0,0.7335708141326904
CNOT-chain,CNOT,3,40,0.0009420876407862774,0.02350195311009884,1.0,1.0,0.7791807651519775
CNOT-chain,CNOT,3,41,0.0008928005255126794,0.023449348285794258,1.0,1.0,0.7866001129150391
CNOT-chain,CNOT,3,42,0.000857952082463141,0.022012632340192795,1.0,1.0,0.772611141204834
CNOT-chain,CNOT,3,43,0.0008192172186682001,0.021749330684542656,1.0,1.0,0.7708182334899902
CNOT-chain,CNOT,3,44,0.0007820745763768043,0.021109318360686302,1.0,1.0,0.7637608051300049
CNOT-chain,CNOT,3,45,0.0007461277755542792,0.01928761973977089,1.0,1.0,0.8303871154785156
CNOT-chain,CNOT,3,46,0.0007181375482884634,0.01867096498608589,1.0,1.0,0.8248195648193359
CNOT-chain,CNOT,3,47,0.0006920669597872932,0.017268327996134758,1.0,1.0,0.791959285736084
CNOT-chain,CNOT,3,48,0.0006663907760022474,0.017424192279577255,1.0,1.0,0.8854515552520752
CNOT-chain,CNOT,3,49,0.0006335810895377238,0.01656648889183998,1.0,1.0,0.7840242385864258
CNOT-chain,CNOT,3,50,0.0006118053487235946,0.016420576721429825,1.0,1.0,0.7709524631500244
CNOT-chain,CNOT,3,51,0.000588675845106731,0.015525265596807003,1.0,1.0,0.7384579181671143
CNOT-chain,CNOT,3,52,0.000565079359304426,0.015473649837076664,1.0,1.0,0.7578439712524414
CNOT-chain,CNOT,3,53,0.0005443702406150156,0.014740360900759697,1.0,1.0,0.7134833335876465
CNOT-chain,CNOT,3,54,0.0005247845921465861,0.014850077219307423,1.0,1.0,0.6995646953582764
CNOT-chain,CNOT,3,55,0.0005067185945725733,0.01432989351451397,1.0,1.0,0.7072153091430664
CNOT-chain,CNOT,3,56,0.0004901115799189679,0.013609879650175571,1.0,1.0,0.7407946586608887
CNOT-chain,CNOT,3,57,0.00047364321341904415,0.013675500638782978,1.0,1.0,0.7194058895111084
CNOT-chain,CNOT,3,58,0.0004563032140140422,0.013193171471357346,1.0,1.0,0.6866950988769531
CNOT-chain,CNOT,3,59,0.0004419220717474153,0.012874067761003971,1.0,1.0,0.7030911445617676
CNOT-chain,CNOT,3,60,0.0004274614159450201,0.012792288325726986,1.0,1.0,0.7443084716796875
CNOT-chain,CNOT,3,61,0.00041557098042436076,0.012576066888868809,1.0,1.0,0.6697838306427002
CNOT-chain,CNOT,3,62,0.00039931228592260073,0.012045366689562798,1.0,1.0,0.671656608581543
CNOT-chain,CNOT,3,63,0.00038959749207216583,0.01214476116001606,1.0,1.0,0.6784031391143799
CNOT-chain,CNOT,3,64,0.00037643366324898256,0.011903900653123856,1.0,1.0,0.6474881172180176
CNOT-chain,CNOT,3,65,0.0003636470081151596,0.011616269126534462,1.0,1.0,0.6293740272521973
CNOT-chain,CNOT,3,66,0.00035366608894297054,0.011634429916739464,1.0,1.0,0.6576957702636719
CNOT-chain,CNOT,3,67,0.00034279661818540524,0.011554858647286892,1.0,1.0,0.7124550342559814
CNOT-chain,CNOT,3,68,0.0003331356629912209,0.011400661431252956,1.0,1.0,0.6986634731292725
CNOT-chain,CNOT,3,69,0.0003244478228485345,0.010821651667356491,1.0,1.0,0.7537753582000732
CNOT-chain,CNOT,3,70,0.0003134049816123609,0.011037420481443405,1.0,1.0,0.7292604446411133
CNOT-chain,CNOT,3,71,0.00030649798970573883,0.011511069722473621,1.0,1.0,0.7111287117004395
CNOT-chain,CNOT,3,72,0.00029840414208592847,0.011085976846516132,1.0,1.0,0.7169575691223145
CNOT-chain,CNOT,3,73,0.00028854963711637537,0.010984097607433796,1.0,1.0,0.7292888164520264
CNOT-chain,CNOT,3,74,0.00027969042816299147,0.011310567148029804,1.0,1.0,0.6814038753509521
CNOT-chain,CNOT,3,75,0.0002728902144424085,0.011550622060894966,1.0,1.0,0.6948153972625732
CNOT-chain,CNOT,3,76,0.00026477394899952094,0.011320189572870731,1.0,1.0,0.681171178817749
CNOT-chain,CNOT,3,77,0.0002583347658011397,0.011242851614952087,1.0,1.0,0.7169539928436279
CNOT-chain,CNOT,3,78,0.0002519954097806476,0.011118435300886631,1.0,1.0,0.6971070766448975
CNOT-chain,CNOT,3,79,0.00024421756430196445,0.011555258184671402,1.0,1.0,0.7347445487976074
CNOT-chain,CNOT,3,80,0.00023886638622830754,0.01152506098151207,1.0,1.0,0.6414010524749756
CNOT-chain,CNOT,3,81,0.000231834570045716,0.011697644367814064,1.0,1.0,0.6777999401092529
CNOT-chain,CNOT,3,82,0.00022646122872954167,0.011975672096014023,1.0,1.0,0.6621620655059814
CNOT-chain,CNOT,3,83,0.00021998367220865995,0.012099413201212883,1.0,1.0,0.650702714920044
CNOT-chain,CNOT,3,84,0.00021483365962922109,0.012150389142334461,1.0,1.0,0.6338505744934082
CNOT-chain,CNOT,3,85,0.00020951427582726215,0.012324096634984016,1.0,1.0,0.6538166999816895
CNOT-chain,CNOT,3,86,0.000205212018408929,0.012350493110716343,1.0,1.0,0.6673471927642822
CNOT-chain,CNOT,3,87,0.00019962524139763055,0.012717572040855885,1.0,1.0,0.6332919597625732
CNOT-chain,CNOT,3,88,0.0001953234874755643,0.012682442553341389,1.0,1.0,0.635481595993042
CNOT-chain,CNOT,3,89,0.00019043660992922794,0.013484341092407703,1.0,1.0,0.6395370960235596
CNOT-chain,CNOT,3,90,0.0001860083244017525,0.013649417087435722,1.0,1.0,0.6881105899810791
CNOT-chain,CNOT,3,91,0.00018175652491793568,0.013621349819004536,1.0,1.0,0.6657557487487793
CNOT-chain,CNOT,3,92,0.00017800382530757424,0.01416600588709116,1.0,1.0,0.6570942401885986
CNOT-chain,CNOT,3,93,0.00017390690003854354,0.014051874168217182,1.0,1.0,0.6763918399810791
CNOT-chain,CNOT,3,94,0.000169569219308739,0.014317899942398071,1.0,1.0,0.7149701118469238
CNOT-chain,CNOT,3,95,0.000165958654438977,0.014517797157168388,1.0,1.0,0.661113977432251
CNOT-chain,CNOT,3,96,0.00016199949526968078,0.014577669091522694,1.0,1.0,0.705040693283081
CNOT-chain,CNOT,3,97,0.0001587737792371107,0.015041620470583439,1.0,1.0,0.6835949420928955
CNOT-chain,CNOT,3,98,0.00015594027738968308,0.014942873269319534,1.0,1.0,0.7757904529571533
CNOT-chain,CNOT,3,99,0.00015184212056088394,0.015323846600949764,1.0,1.0,0.6679766178131104
CNOT-chain,CNOT,3,100,0.00014854920700599906,0.015777133405208588,1.0,1.0,0.639246940612793
Classical MLP,CLASSICAL,1,1,0.5157460864101138,0.3367152810096741,1.0,1.0,0.02314162254333496
Classical MLP,CLASSICAL,1,2,0.22317078092268536,0.11014927178621292,1.0,1.0,0.01818227767944336
Classical MLP,CLASSICAL,1,3,0.06710912234016828,0.028362449258565903,1.0,1.0,0.013537406921386719
Classical MLP,CLASSICAL,1,4,0.023045978522194283,0.011021864600479603,1.0,1.0,0.0159149169921875
Classical MLP,CLASSICAL,1,5,0.011693836761904615,0.006236606743186712,1.0,1.0,0.015373945236206055
Classical MLP,CLASSICAL,1,6,0.008001313519863678,0.00410974957048893,1.0,1.0,0.01481485366821289
Classical MLP,CLASSICAL,1,7,0.00597009124633457,0.0029323219787329435,1.0,1.0,0.014205694198608398
Classical MLP,CLASSICAL,1,8,0.00473667195598994,0.0022487128153443336,1.0,1.0,0.014106512069702148
Classical MLP,CLASSICAL,1,9,0.003940561310238471,0.0017613571835681796,1.0,1.0,0.016089439392089844
Classical MLP,CLASSICAL,1,10,0.0032510057914935586,0.0014281792100518942,1.0,1.0,0.013117074966430664
Classical MLP,CLASSICAL,1,11,0.0028711389899919075,0.0011697688605636358,1.0,1.0,0.01443934440612793
Classical MLP,CLASSICAL,1,12,0.00243218408348704,0.0009556225850246847,1.0,1.0,0.014871835708618164
Classical MLP,CLASSICAL,1,13,0.0021566787701366203,0.0008048124727793038,1.0,1.0,0.014497518539428711
Classical MLP,CLASSICAL,1,14,0.0018787503109446593,0.0006948239752091467,1.0,1.0,0.014226913452148438
Classical MLP,CLASSICAL,1,15,0.001692774792068771,0.0006068686489015818,1.0,1.0,0.014112472534179688
Classical MLP,CLASSICAL,1,16,0.0015549863297824882,0.0005304825608618557,1.0,1.0,0.018264293670654297
Classical MLP,CLASSICAL,1,17,0.0013967875856906176,0.00047127431025728583,1.0,1.0,0.014051198959350586
Classical MLP,CLASSICAL,1,18,0.0012814941895028045,0.0004101403756067157,1.0,1.0,0.023541688919067383
Classical MLP,CLASSICAL,1,19,0.001128632843444523,0.0003660490910988301,1.0,1.0,0.014389276504516602
Classical MLP,CLASSICAL,1,20,0.0010790183454186522,0.0003289303567726165,1.0,1.0,0.01514291763305664
Classical MLP,CLASSICAL,1,21,0.0009525831826197516,0.0002819942310452461,1.0,1.0,0.015554666519165039
Classical MLP,CLASSICAL,1,22,0.00087185308784683,0.0002563869347795844,1.0,1.0,0.014643192291259766
Classical MLP,CLASSICAL,1,23,0.0008293451307898586,0.00023074222553987056,1.0,1.0,0.015679597854614258
Classical MLP,CLASSICAL,1,24,0.0007615772874747304,0.00021073402604088187,1.0,1.0,0.013609647750854492
Classical MLP,CLASSICAL,1,25,0.0007071035155344622,0.00019510742276906967,1.0,1.0,0.015643835067749023
Classical MLP,CLASSICAL,1,26,0.0006624833073666586,0.00016921260976232588,1.0,1.0,0.014971494674682617
Classical MLP,CLASSICAL,1,27,0.0006156082691242253,0.0001557069772388786,1.0,1.0,0.014793872833251953
Classical MLP,CLASSICAL,1,28,0.0005815291677988301,0.00014347433170769364,1.0,1.0,0.012572765350341797
Classical MLP,CLASSICAL,1,29,0.000548874964182947,0.0001341326569672674,1.0,1.0,0.013971567153930664
Classical MLP,CLASSICAL,1,30,0.000524662325551617,0.00012430391507223248,1.0,1.0,0.016425609588623047
Classical MLP,CLASSICAL,1,31,0.0005043857010085569,0.00011676529538817704,1.0,1.0,0.015385627746582031
Classical MLP,CLASSICAL,1,32,0.0004703950458081506,0.0001088680510292761,1.0,1.0,0.014261722564697266
Classical MLP,CLASSICAL,1,33,0.0004539998457663127,0.00010194651986239478,1.0,1.0,0.01216888427734375
Classical MLP,CLASSICAL,1,34,0.00043083039106152555,9.515901183476672e-05,1.0,1.0,0.014655590057373047
Classical MLP,CLASSICAL,1,35,0.0004130552882478306,8.859048102749512e-05,1.0,1.0,0.015036344528198242
Classical MLP,CLASSICAL,1,36,0.000393021816073867,8.377284393645823e-05,1.0,1.0,0.015338420867919922
Classical MLP,CLASSICAL,1,37,0.00038003325072557864,7.824092608643696e-05,1.0,1.0,0.014488697052001953
Classical MLP,CLASSICAL,1,38,0.0003648362845914172,7.433781865984201e-05,1.0,1.0,0.014817953109741211
Classical MLP,CLASSICAL,1,39,0.0003479939652346989,6.928935908945277e-05,1.0,1.0,0.01480245590209961
Classical MLP,CLASSICAL,1,40,0.0003321594445878873,6.506671343231574e-05,1.0,1.0,0.014340400695800781
Classical MLP,CLASSICAL,1,41,0.0003198223058591663,6.185586244100705e-05,1.0,1.0,0.01595282554626465
Classical MLP,CLASSICAL,1,42,0.00030785137267750023,5.8822370192501694e-05,1.0,1.0,0.014076948165893555
Classical MLP,CLASSICAL,1,43,0.0002983858954134381,5.606806735158898e-05,1.0,1.0,0.01633477210998535
Classical MLP,CLASSICAL,1,44,0.00028370527231475406,5.2382329158717766e-05,1.0,1.0,0.01657843589782715
Classical MLP,CLASSICAL,1,45,0.0002754912028649414,4.964747131452896e-05,1.0,1.0,0.014282703399658203
Classical MLP,CLASSICAL,1,46,0.0002639600850410976,4.704191815108061e-05,1.0,1.0,0.015121936798095703
Classical MLP,CLASSICAL,1,47,0.0002549610844913072,4.497519330470823e-05,1.0,1.0,0.014004230499267578
Classical MLP,CLASSICAL,1,48,0.00024694053112658105,4.261586946086027e-05,1.0,1.0,0.013574600219726562
Classical MLP,CLASSICAL,1,49,0.00023783208874062568,4.1109098674496636e-05,1.0,1.0,0.0134429931640625
Classical MLP,CLASSICAL,1,50,0.0002300152179795337,3.887179627781734e-05,1.0,1.0,0.01399683952331543
Classical MLP,CLASSICAL,1,51,0.00022219095335458406,3.7501238693948835e-05,1.0,1.0,0.013839483261108398
Classical MLP,CLASSICAL,1,52,0.00021376828495444248,3.541470869095065e-05,1.0,1.0,0.014163494110107422
Classical MLP,CLASSICAL,1,53,0.00020865695250904537,3.4058986784657463e-05,1.0,1.0,0.012165069580078125
Classical MLP,CLASSICAL,1,54,0.00020063146812390186,3.231865412089974e-05,1.0,1.0,0.012215852737426758
Classical MLP,CLASSICAL,1,55,0.00019630492827543223,3.062639007112011e-05,1.0,1.0,0.01311039924621582
Classical MLP,CLASSICAL,1,56,0.00019025306821406827,2.9700548111577518e-05,1.0,1.0,0.013835668563842773
Classical MLP,CLASSICAL,1,57,0.00018321037289622058,2.8380311050568707e-05,1.0,1.0,0.01380014419555664
Classical MLP,CLASSICAL,1,58,0.00017973491885641123,2.6474612241145223e-05,1.0,1.0,0.014293670654296875
Classical MLP,CLASSICAL,1,59,0.00017206377341218675,2.552385558374226e-05,1.0,1.0,0.014871835708618164
Classical MLP,CLASSICAL,1,60,0.00016918461684066902,2.4682765797479078e-05,1.0,1.0,0.013096332550048828
Classical MLP,CLASSICAL,1,61,0.0001616291513853087,2.3647577108931728e-05,1.0,1.0,0.012346029281616211
Classical MLP,CLASSICAL,1,62,0.00015774386654032112,2.25823387154378e-05,1.0,1.0,0.013123750686645508
Classical MLP,CLASSICAL,1,63,0.00015288962960897023,2.1701804143958725e-05,1.0,1.0,0.011932849884033203
Classical MLP,CLASSICAL,1,64,0.00014916169331594833,2.0802957806154154e-05,1.0,1.0,0.012879610061645508
Classical MLP,CLASSICAL,1,65,0.00014473650135187198,2.0237575881765224e-05,1.0,1.0,0.012790203094482422
Classical MLP,CLASSICAL,1,66,0.00014089471055090793,1.929703284986317e-05,1.0,1.0,0.011980056762695312
Classical MLP,CLASSICAL,1,67,0.00013730155627464618,1.858474024629686e-05,1.0,1.0,0.012072086334228516
Classical MLP,CLASSICAL,1,68,0.0001341390602127441,1.8219247067463584e-05,1.0,1.0,0.012295246124267578
Classical MLP,CLASSICAL,1,69,0.00013064194248987146,1.7365806343150325e-05,1.0,1.0,0.013626337051391602
Classical MLP,CLASSICAL,1,70,0.00012563059400300908,1.6926302123465575e-05,1.0,1.0,0.013733386993408203
Classical MLP,CLASSICAL,1,71,0.00012413845333867358,1.6044994481489994e-05,1.0,1.0,0.01586771011352539
Classical MLP,CLASSICAL,1,72,0.00011947179835130685,1.56066471390659e-05,1.0,1.0,0.014332056045532227
Classical MLP,CLASSICAL,1,73,0.00011752751794996844,1.4951638149796054e-05,1.0,1.0,0.014604330062866211
Classical MLP,CLASSICAL,1,74,0.0001149337829929209,1.4536353774019517e-05,1.0,1.0,0.016089916229248047
Classical MLP,CLASSICAL,1,75,0.0001110091480281231,1.4048506272956729e-05,1.0,1.0,0.016451358795166016
Classical MLP,CLASSICAL,1,76,0.00010902942217398959,1.3410678548098076e-05,1.0,1.0,0.017741918563842773
Classical MLP,CLASSICAL,1,77,0.00010563959290266212,1.308113587583648e-05,1.0,1.0,0.013317584991455078
Classical MLP,CLASSICAL,1,78,0.00010401805094001507,1.2601542948686983e-05,1.0,1.0,0.012769460678100586
Classical MLP,CLASSICAL,1,79,0.00010088844422528252,1.2208975931571331e-05,1.0,1.0,0.01421809196472168
Classical MLP,CLASSICAL,1,80,9.86850518691946e-05,1.184477332571987e-05,1.0,1.0,0.013542652130126953
Classical MLP,CLASSICAL,1,81,9.67775605983791e-05,1.141102438850794e-05,1.0,1.0,0.015561819076538086
Classical MLP,CLASSICAL,1,82,9.46609694990132e-05,1.0986338565999176e-05,1.0,1.0,0.015065670013427734
Classical MLP,CLASSICAL,1,83,9.173716509849327e-05,1.0847973499039654e-05,1.0,1.0,0.014391183853149414
Classical MLP,CLASSICAL,1,84,9.036410419867024e-05,1.0347243915020954e-05,1.0,1.0,0.015293359756469727
Classical MLP,CLASSICAL,1,85,8.802536312941811e-05,9.814250915951561e-06,1.0,1.0,0.014047384262084961
Classical MLP,CLASSICAL,1,86,8.605047679566269e-05,9.545125976728741e-06,1.0,1.0,0.014626026153564453
Classical MLP,CLASSICAL,1,87,8.435447054060725e-05,9.29407360672485e-06,1.0,1.0,0.013990640640258789
Classical MLP,CLASSICAL,1,88,8.215189206371828e-05,9.14958400244359e-06,1.0,1.0,0.014114856719970703
Classical MLP,CLASSICAL,1,89,7.990134712418146e-05,8.88931845111074e-06,1.0,1.0,0.014570236206054688
Classical MLP,CLASSICAL,1,90,7.786463223331858e-05,8.578994311392307e-06,1.0,1.0,0.01687335968017578
Classical MLP,CLASSICAL,1,91,7.59985740736673e-05,8.410462214669678e-06,1.0,1.0,0.01481318473815918
Classical MLP,CLASSICAL,1,92,7.400831329980357e-05,7.955740329634864e-06,1.0,1.0,0.014240503311157227
Classical MLP,CLASSICAL,1,93,7.30796109443028e-05,7.677863322896883e-06,1.0,1.0,0.014646530151367188
Classical MLP,CLASSICAL,1,94,7.099134698315929e-05,7.424402156175347e-06,1.0,1.0,0.014939308166503906
Classical MLP,CLASSICAL,1,95,6.99768258316778e-05,7.126842319848947e-06,1.0,1.0,0.015616893768310547
Classical MLP,CLASSICAL,1,96,6.803080230091446e-05,7.054683919704985e-06,1.0,1.0,0.015463113784790039
Classical MLP,CLASSICAL,1,97,6.708017144774203e-05,6.7694868448597845e-06,1.0,1.0,0.014740705490112305
Classical MLP,CLASSICAL,1,98,6.66652239000801e-05,6.696564469166333e-06,1.0,1.0,0.013927221298217773
Classical MLP,CLASSICAL,1,99,6.358629221340705e-05,6.518662758026039e-06,1.0,1.0,0.01515054702758789
Classical MLP,CLASSICAL,1,100,6.217816297484952e-05,6.295883849816164e-06,1.0,1.0,0.01595926284790039
Classical MLP,CLASSICAL,2,1,0.566069483757019,0.37208136916160583,1.0,1.0,0.0339045524597168
Classical MLP,CLASSICAL,2,2,0.19316764708076203,0.04531749710440636,1.0,1.0,0.030617713928222656
Classical MLP,CLASSICAL,2,3,0.02042147700807878,0.0055121248587965965,1.0,1.0,0.03267502784729004
Classical MLP,CLASSICAL,2,4,0.004629923754172134,0.0022775500547140837,1.0,1.0,0.02484297752380371
Classical MLP,CLASSICAL,2,5,0.002309029281605035,0.0015397041570395231,1.0,1.0,0.024405241012573242
Classical MLP,CLASSICAL,2,6,0.0016795193643442223,0.0012381173437461257,1.0,1.0,0.02007579803466797
Classical MLP,CLASSICAL,2,7,0.001354067459137046,0.0009862661827355623,1.0,1.0,0.02253890037536621
Classical MLP,CLASSICAL,2,8,0.001095920766238123,0.0008212751126848161,1.0,1.0,0.03169369697570801
Classical MLP,CLASSICAL,2,9,0.0009403458380672549,0.000703444005921483,1.0,1.0,0.024710416793823242
Classical MLP,CLASSICAL,2,10,0.0007843145772182782,0.0005990462959744036,1.0,1.0,0.02404189109802246
Classical MLP,CLASSICAL,2,11,0.0006809559823263303,0.0005364815006032586,1.0,1.0,0.022785425186157227
Classical MLP,CLASSICAL,2,12,0.0005890652350249834,0.00046614950406365097,1.0,1.0,0.022063255310058594
Classical MLP,CLASSICAL,2,13,0.0005180624458132246,0.0004175357171334326,1.0,1.0,0.024193763732910156
Classical MLP,CLASSICAL,2,14,0.000452982429435776,0.0003738124796655029,1.0,1.0,0.021517276763916016
Classical MLP,CLASSICAL,2,15,0.00040486497424093874,0.0003351707709953189,1.0,1.0,0.028561830520629883
Classical MLP,CLASSICAL,2,16,0.0003660293811533068,0.0003061078314203769,1.0,1.0,0.024550199508666992
Classical MLP,CLASSICAL,2,17,0.00032702254622043775,0.0002753562293946743,1.0,1.0,0.019473552703857422
Classical MLP,CLASSICAL,2,18,0.0002978978313227084,0.0002555485407356173,1.0,1.0,0.0256655216217041
Classical MLP,CLASSICAL,2,19,0.0002601581606930787,0.00023558629618491977,1.0,1.0,0.02101612091064453
Classical MLP,CLASSICAL,2,20,0.0002485282864654437,0.00022101662761997432,1.0,1.0,0.02559375762939453
Classical MLP,CLASSICAL,2,21,0.00021536190119409834,0.0002006326540140435,1.0,1.0,0.026698589324951172
Classical MLP,CLASSICAL,2,22,0.0001978178422307662,0.00018670849385671318,1.0,1.0,0.023119449615478516
Classical MLP,CLASSICAL,2,23,0.0001857531519298001,0.0001749141956679523,1.0,1.0,0.01863408088684082
Classical MLP,CLASSICAL,2,24,0.00016994187496623323,0.00016282183059956878,1.0,1.0,0.01895308494567871
Classical MLP,CLASSICAL,2,25,0.00015690942506937843,0.0001553724578116089,1.0,1.0,0.021769046783447266
Classical MLP,CLASSICAL,2,26,0.00014552712616153129,0.00014100379485171288,1.0,1.0,0.021432876586914062
Classical MLP,CLASSICAL,2,27,0.00013485990415834488,0.00013233302161097527,1.0,1.0,0.0243074893951416
Classical MLP,CLASSICAL,2,28,0.0001265218936688533,0.00012441763828974217,1.0,1.0,0.024815082550048828
Classical MLP,CLASSICAL,2,29,0.00011852195896478536,0.00011780708155129105,1.0,1.0,0.028398990631103516
Classical MLP,CLASSICAL,2,30,0.00011238244398035542,0.00011107585305580869,1.0,1.0,0.025659799575805664
Classical MLP,CLASSICAL,2,31,0.00010669394484596394,0.00010640707478160039,1.0,1.0,0.02810978889465332
Classical MLP,CLASSICAL,2,32,9.982645525659401e-05,0.00010123899846803397,1.0,1.0,0.059699296951293945
Classical MLP,CLASSICAL,2,33,9.506266643646605e-05,9.656452311901376e-05,1.0,1.0,0.02753901481628418
Classical MLP,CLASSICAL,2,34,9.00729767896077e-05,9.189735283143818e-05,1.0,1.0,0.02750682830810547
Classical MLP,CLASSICAL,2,35,8.592986980602291e-05,8.699491445440799e-05,1.0,1.0,0.033773183822631836
Classical MLP,CLASSICAL,2,36,8.131205889542669e-05,8.313576836371794e-05,1.0,1.0,0.03449869155883789
Classical MLP,CLASSICAL,2,37,7.81720888621099e-05,8.039858948905021e-05,1.0,1.0,0.03475475311279297
Classical MLP,CLASSICAL,2,38,7.425534247106823e-05,7.741925219306722e-05,1.0,1.0,0.03475809097290039
Classical MLP,CLASSICAL,2,39,7.084135371379879e-05,7.34772693249397e-05,1.0,1.0,0.028447389602661133
Classical MLP,CLASSICAL,2,40,6.738874595027613e-05,7.055143942125142e-05,1.0,1.0,0.026637554168701172
Classical MLP,CLASSICAL,2,41,6.41967089125371e-05,6.764971476513892e-05,1.0,1.0,0.030580997467041016
Classical MLP,CLASSICAL,2,42,6.161598102413076e-05,6.560444307979196e-05,1.0,1.0,0.03223562240600586
Classical MLP,CLASSICAL,2,43,5.982568014977525e-05,6.335416401270777e-05,1.0,1.0,0.0295255184173584
Classical MLP,CLASSICAL,2,44,5.6636184620271834e-05,6.030046642990783e-05,1.0,1.0,0.028000354766845703
Classical MLP,CLASSICAL,2,45,5.460715932648392e-05,5.8137684391113e-05,1.0,1.0,0.036314964294433594
Classical MLP,CLASSICAL,2,46,5.211101815153337e-05,5.633565888274461e-05,1.0,1.0,0.033133745193481445
Classical MLP,CLASSICAL,2,47,4.982592163287336e-05,5.477727609104477e-05,1.0,1.0,0.0389399528503418
Classical MLP,CLASSICAL,2,48,4.80495418222355e-05,5.227310612099245e-05,1.0,1.0,0.02964925765991211
Classical MLP,CLASSICAL,2,49,4.621910295879518e-05,5.1069346227450296e-05,1.0,1.0,0.033200979232788086
Classical MLP,CLASSICAL,2,50,4.458315094585227e-05,4.910969073534943e-05,1.0,1.0,0.0349576473236084
Classical MLP,CLASSICAL,2,51,4.274373874945273e-05,4.798429290531203e-05,1.0,1.0,0.03775501251220703
Classical MLP,CLASSICAL,2,52,4.111888453540554e-05,4.614524732460268e-05,1.0,1.0,0.024978160858154297
Classical MLP,CLASSICAL,2,53,3.9927688336912784e-05,4.5007807784713805e-05,1.0,1.0,0.025203466415405273
Classical MLP,CLASSICAL,2,54,3.8419475478284376e-05,4.330533556640148e-05,1.0,1.0,0.026665449142456055
Classical MLP,CLASSICAL,2,55,3.719189657463825e-05,4.176900620223023e-05,1.0,1.0,0.029209613800048828
Classical MLP,CLASSICAL,2,56,3.591485033475854e-05,4.10373650083784e-05,1.0,1.0,0.028055667877197266
Classical MLP,CLASSICAL,2,57,3.46673246537778e-05,3.990921686636284e-05,1.0,1.0,0.026775121688842773
Classical MLP,CLASSICAL,2,58,3.4141491019974115e-05,3.767681118915789e-05,1.0,1.0,0.026525259017944336
Classical MLP,CLASSICAL,2,59,3.25178837686378e-05,3.6885296140098944e-05,1.0,1.0,0.026833057403564453
Classical MLP,CLASSICAL,2,60,3.16912156847593e-05,3.5935685446020216e-05,1.0,1.0,0.027956485748291016
Classical MLP,CLASSICAL,2,61,3.0324598139535348e-05,3.490181188681163e-05,1.0,1.0,0.031807661056518555
Classical MLP,CLASSICAL,2,62,2.9429037450816915e-05,3.391108839423396e-05,1.0,1.0,0.029132366180419922
Classical MLP,CLASSICAL,2,63,2.8447960906825237e-05,3.3038835681509227e-05,1.0,1.0,0.027775287628173828
Classical MLP,CLASSICAL,2,64,2.7661908825393765e-05,3.2309126254403964e-05,1.0,1.0,0.03433632850646973
Classical MLP,CLASSICAL,2,65,2.666445263912465e-05,3.16429250233341e-05,1.0,1.0,0.028728723526000977
Classical MLP,CLASSICAL,2,66,2.5949105773699036e-05,3.079752787016332e-05,1.0,1.0,0.025595664978027344
Classical MLP,CLASSICAL,2,67,2.5142551316597356e-05,2.9904300390626304e-05,1.0,1.0,0.028344392776489258
Classical MLP,CLASSICAL,2,68,2.44155924682283e-05,2.9441793230944313e-05,1.0,1.0,0.02713465690612793
Classical MLP,CLASSICAL,2,69,2.377126637631883e-05,2.850412784027867e-05,1.0,1.0,0.02880239486694336
Classical MLP,CLASSICAL,2,70,2.2931557183320754e-05,2.797792876663152e-05,1.0,1.0,0.029604673385620117
Classical MLP,CLASSICAL,2,71,2.261815811997232e-05,2.7104048058390617e-05,1.0,1.0,0.03380441665649414
Classical MLP,CLASSICAL,2,72,2.1717916134938215e-05,2.6512794647715054e-05,1.0,1.0,0.02750873565673828
Classical MLP,CLASSICAL,2,73,2.123633672031896e-05,2.5806350095081143e-05,1.0,1.0,0.027091026306152344
